# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,4.41,0.0567554751672256,0,3.0,0.08732421829793058,0.0,0.0,0.0
 0.12333946771355156,2.022818925248496,4.410022603748128,0.0567554751672256,0.37001840314065465,2.9999999999999996,0.08732421829793058,0.0,2.2406891131367135,0.0
 0.1741023676544735,2.045467340160129,4.410090000535584,0.17049935241609773,0.5223071029634205,3.0000000000000004,0.08807913410037112,0.0,2.9400671505301332,0.0
 0.2128327944933623,2.0679463092764796,4.410201568676986,0.28436940809112526,0.6384983834800869,3.0000000000000013,0.08882979019601753,0.0,3.510724537761142,0.0
 0.24529957835836144,2.0902568971391275,4.410356686486948,0.3983513428681653,0.7358987350750844,3.000000000000001,0.08957562988533942,0.0,4.010884762462239,0.0
 0.27374194842537525,2.112400168289654,4.410554732280085,0.5124304115782631,0.8212258452761259,3.000000000000001,0.09031607426320622,0.0,4.464869600824311,0.0
 0.29931066885974367,2.1343771872696378,4.41079508437101,0.62659141417765,0.8979320065792312,3.0000000000000044,0.09105052148020479,0.0,4.8856685343855295,0.0
 0.32269073888670097,2.1561890186206614,4.4110771210743405,0.7408186866400855,0.9680722166601031,3.0,0.09177834617824908,0.0,5.281171517189919,0.0
 0.34432938567775884,2.1778367268843035,4.411400220704689,0.8550960917435534,1.0329881570332766,2.9999999999999947,0.09249889894035422,0.0,5.656573834700393,0.0
 0.3645378937683525,2.1993213766021453,4.41176376157667,0.9694070098471367,1.0936136813050574,2.9999999999999916,0.09321150551418977,0.0,6.0154909267635155,0.0
 0.38354337828917673,2.2206440323157675,4.4121671220049,1.0837343295408992,1.15063013486753,2.999999999999997,0.09391546627936241,0.0,6.360541027572982,0.0
 0.401517652524167,2.2418057585667497,4.4126096803039925,1.1980604382534028,1.204552957572501,3.000000000000003,0.0946100556103541,0.0,6.693676894932208,0.0
 0.4185944813518258,2.2628076198966736,4.413090814788562,1.312367212815815,1.2557834440554774,3.0,0.09529452115652337,0.0,7.0163872943334,0.0
 0.43488046904761113,2.283650680847118,4.413609903773224,1.4266360099601931,1.3046414071428334,3.0000000000000036,0.09596808316014391,0.0,7.329825742438972,0.0
 0.4504622374037901,2.304336005959664,4.4141663255725945,1.5408476567700347,1.3513867122113703,3.0,0.096629933916267,0.0,7.634896206098523,0.0
 0.46541133182924527,2.3248646597758924,4.414759458501286,1.654982441083551,1.3962339954877356,2.999999999999989,0.09727923695842733,0.0,7.9323121078526855,0.0
 0.4797876774970991,2.3452377068373833,4.415388680873913,1.7690201018913436,1.4393630324912974,3.0000000000000155,0.09791512651536383,0.0,8.222638113160134,0.0
 0.493642077535541,2.3654562116857165,4.416053371005092,1.8829398196824032,1.480926232606623,2.999999999999996,0.09853670678954508,0.0,8.506320444981807,0.0
 0.5070180592898693,2.385521238862473,4.416752907209437,1.9967202067509497,1.521054177869608,3.0000000000000084,0.09914305121253371,0.0,8.783709339136026,0.0
 0.5199532654089956,2.4054338529092334,4.417486667801562,2.110339297543168,1.559859796226987,3.0000000000000084,0.09973320188903705,0.0,9.055075968502619,0.0
 0.5324805199355506,2.425195118367578,4.418254031096082,2.2237745389578922,1.597441559806652,3.000000000000009,0.10030616885535135,0.0,9.320625405284446,0.0
 0.5446286577233501,2.4448060997790875,4.4190543754076135,2.337002780649753,1.6338859731700508,3.0000000000000093,0.1008609294250764,0.0,9.580506685309263,0.0
 0.5564231784541696,2.464267861685341,4.41988707905077,2.450000265361387,1.669269535362509,3.0,0.10139642748406548,0.0,9.83482071385297,0.0
 0.567886768608587,2.48358146862792,4.420751520340164,2.5627426192671727,1.7036603058257613,2.9999999999999902,0.10191157295805463,0.0,10.083626545642437,0.0
 0.5790397226165767,2.502747985148405,4.421647077590414,2.6752048423644665,1.7371191678497304,3.0000000000000098,0.10240524081600552,0.0,10.326946411747926,0.0
 0.5899002860401776,2.521768475788376,4.422573129116133,2.7873612988413834,1.7697008581205336,3.0000000000000204,0.10287627085450783,0.0,10.564769795418975,0.0
 0.6004849377566357,2.5406440050894137,4.423529053231934,2.899185707590449,1.8014548132699078,3.0,0.10332346679634827,0.0,10.797056737613245,0.0
 0.6108086239088354,2.5593756375930976,4.424514228252435,3.010651132717061,1.8324258717265067,2.9999999999999893,0.1037455955971861,0.0,11.023740548181896,0.0
 0.6208849533452379,2.577964437841009,4.425528032492249,3.12172997410197,1.8626548600357142,3.000000000000011,0.10414138703110137,0.0,11.244730049678651,0.0
 0.6307263620355046,2.5964114703747283,4.42656984426599,3.232393958132581,1.8921790861065144,3.0,0.10450953278437325,0.0,11.45991142019016,0.0
 0.6403442522853856,2.614717799735836,4.427639041888274,3.342614128445328,1.9210327568561574,2.9999999999999885,0.10484868616259174,0.0,11.66914973645418,0.0
 0.6497491113240599,2.632884490465911,4.428735003673716,3.4523608368178627,1.9492473339721799,2.9999999999999645,0.1051574612576796,0.0,11.872290257083916,0.0
 0.6589506128867719,2.650912607106536,4.42985710793693,3.561603734171391,1.976851838660316,3.0,0.10543443258261093,0.0,12.06915949921037,0.0
 0.667957704686203,2.66880321419929,4.43100473299253,3.670311761722754,2.0038731140586092,3.0000000000000124,0.10567813431969465,0.0,12.25956613860236,0.0
 0.6767786841010853,2.686557376285754,4.432177257155133,3.778453142266754,2.030336052303256,2.9999999999999747,0.10588705983184307,0.0,12.443301769498795,0.0
